# THR n snr f ratio fd threshold
# The coarse threshold, measured. Not modelled, not corrected.
# 6000 trials a bisection step.
THR 2048 5.00 0.5000 1.200 1e-03 3.0449
THR 2048 5.00 0.5000 1.500 1e-03 3.0625
THR 2048 5.00 0.5000 2.000 1e-03 3.0508
THR 2048 5.00 0.5000 3.000 1e-03 3.0156
THR 2048 5.00 0.5000 4.000 1e-03 3.0332
THR 2048 5.00 0.5000 6.000 1e-03 2.9160
THR 2048 5.00 0.5000 8.000 1e-03 2.9277
THR 2048 5.00 0.5000 16.000 1e-03 2.7520
THR 2048 5.00 0.6000 1.200 1e-03 3.0742
THR 2048 5.00 0.6000 1.500 1e-03 3.1270
THR 2048 5.00 0.6000 2.000 1e-03 3.1035
THR 2048 5.00 0.6000 3.000 1e-03 3.1270
THR 2048 5.00 0.6000 4.000 1e-03 3.0859
THR 2048 5.00 0.6000 6.000 1e-03 3.0918
THR 2048 5.00 0.6000 8.000 1e-03 3.0273
THR 2048 5.00 0.6000 16.000 1e-03 2.8809
THR 2048 5.00 0.7000 1.200 1e-03 3.1328
THR 2048 5.00 0.7000 1.500 1e-03 3.1973
THR 2048 5.00 0.7000 2.000 1e-03 3.2441
THR 2048 5.00 0.7000 3.000 1e-03 3.2324
THR 2048 5.00 0.7000 4.000 1e-03 3.2031
THR 2048 5.00 0.7000 6.000 1e-03 3.2676
THR 2048 5.00 0.7000 8.000 1e-03 3.2910
THR 2048 5.00 0.7000 16.000 1e-03 3.2676
THR 2048 5.00 0.8000 1.200 1e-03 3.2031
THR 2048 5.00 0.9000 1.200 1e-03 3.2734
THR 2048 5.00 0.9500 1.200 1e-03 3.3262
THR 2048 5.00 0.9800 1.200 1e-03 3.3789
THR 2048 5.00 0.9950 1.200 1e-03 3.4023
THR 2048 5.50 0.5000 1.200 1e-03 3.0723
THR 2048 5.50 0.5000 1.500 1e-03 3.1238
THR 2048 5.50 0.5000 2.000 1e-03 3.1174
THR 2048 5.50 0.5000 3.000 1e-03 3.0465
THR 2048 5.50 0.5000 4.000 1e-03 3.0658
THR 2048 5.50 0.5000 6.000 1e-03 3.0465
THR 2048 5.50 0.5000 8.000 1e-03 2.9885
THR 2048 5.50 0.5000 16.000 1e-03 2.8789
THR 2048 5.50 0.6000 1.200 1e-03 3.1496
THR 2048 5.50 0.6000 1.500 1e-03 3.2205
THR 2048 5.50 0.6000 2.000 1e-03 3.2334
THR 2048 5.50 0.6000 3.000 1e-03 3.1818
THR 2048 5.50 0.6000 4.000 1e-03 3.2463
THR 2048 5.50 0.6000 6.000 1e-03 3.2334
THR 2048 5.50 0.6000 8.000 1e-03 3.0916
THR 2048 5.50 0.6000 16.000 1e-03 2.9562
THR 2048 5.50 0.7000 1.200 1e-03 3.2463
THR 2048 5.50 0.7000 1.500 1e-03 3.2979
THR 2048 5.50 0.7000 2.000 1e-03 3.3236
THR 2048 5.50 0.7000 3.000 1e-03 3.4396
THR 2048 5.50 0.7000 4.000 1e-03 3.5105
THR 2048 5.50 0.7000 6.000 1e-03 3.5363
THR 2048 5.50 0.7000 8.000 1e-03 3.4010
THR 2048 5.50 0.7000 16.000 1e-03 3.5686
THR 2048 5.50 0.8000 1.200 1e-03 3.3301
THR 2048 5.50 0.9000 1.200 1e-03 3.5105
THR 2048 5.50 0.9500 1.200 1e-03 3.5492
THR 2048 5.50 0.9800 1.200 1e-03 3.5943
THR 2048 5.50 0.9950 1.200 1e-03 3.6137
THR 2048 6.00 0.5000 1.200 1e-03 3.1477
THR 2048 6.00 0.5000 1.500 1e-03 3.2039
THR 2048 6.00 0.5000 2.000 1e-03 3.2039
THR 2048 6.00 0.5000 3.000 1e-03 3.1477
THR 2048 6.00 0.5000 4.000 1e-03 3.1969
THR 2048 6.00 0.5000 6.000 1e-03 3.2109
THR 2048 6.00 0.5000 8.000 1e-03 3.0492
THR 2048 6.00 0.5000 16.000 1e-03 3.0000
THR 2048 6.00 0.6000 1.200 1e-03 3.2461
THR 2048 6.00 0.6000 1.500 1e-03 3.2812
THR 2048 6.00 0.6000 2.000 1e-03 3.3023
THR 2048 6.00 0.6000 3.000 1e-03 3.3797
THR 2048 6.00 0.6000 4.000 1e-03 3.4641
THR 2048 6.00 0.6000 6.000 1e-03 3.4219
THR 2048 6.00 0.6000 8.000 1e-03 3.3656
THR 2048 6.00 0.6000 16.000 1e-03 3.3164
THR 2048 6.00 0.7000 1.200 1e-03 3.3305
THR 2048 6.00 0.7000 1.500 1e-03 3.3516
THR 2048 6.00 0.7000 2.000 1e-03 3.5133
THR 2048 6.00 0.7000 3.000 1e-03 3.7664
THR 2048 6.00 0.7000 4.000 1e-03 3.7453
THR 2048 6.00 0.7000 6.000 1e-03 3.8086
THR 2048 6.00 0.7000 8.000 1e-03 3.8016
THR 2048 6.00 0.7000 16.000 1e-03 3.9000
THR 2048 6.00 0.8000 1.200 1e-03 3.5344
THR 2048 6.00 0.9000 1.200 1e-03 3.6539
THR 2048 6.00 0.9500 1.200 1e-03 3.7594
THR 2048 6.00 0.9800 1.200 1e-03 3.8297
THR 2048 6.00 0.9950 1.200 1e-03 3.9141
THR 2048 6.50 0.5000 1.200 1e-03 3.2500
THR 2048 6.50 0.5000 1.500 1e-03 3.2805
THR 2048 6.50 0.5000 2.000 1e-03 3.2652
THR 2048 6.50 0.5000 3.000 1e-03 3.2500
THR 2048 6.50 0.5000 4.000 1e-03 3.3643
THR 2048 6.50 0.5000 6.000 1e-03 3.4176
THR 2048 6.50 0.5000 8.000 1e-03 3.2957
THR 2048 6.50 0.5000 16.000 1e-03 3.2500
THR 2048 6.50 0.6000 1.200 1e-03 3.3262
THR 2048 6.50 0.6000 1.500 1e-03 3.3414
THR 2048 6.50 0.6000 2.000 1e-03 3.3947
THR 2048 6.50 0.6000 3.000 1e-03 3.5623
THR 2048 6.50 0.6000 4.000 1e-03 3.6994
THR 2048 6.50 0.6000 6.000 1e-03 3.7070
THR 2048 6.50 0.6000 8.000 1e-03 3.7070
THR 2048 6.50 0.6000 16.000 1e-03 3.6689
THR 2048 6.50 0.7000 1.200 1e-03 3.5318
THR 2048 6.50 0.7000 1.500 1e-03 3.5547
THR 2048 6.50 0.7000 2.000 1e-03 3.6385
THR 2048 6.50 0.7000 3.000 1e-03 4.0574
THR 2048 6.50 0.7000 4.000 1e-03 4.0879
THR 2048 6.50 0.7000 6.000 1e-03 4.1412
THR 2048 6.50 0.7000 8.000 1e-03 4.1641
THR 2048 6.50 0.7000 16.000 1e-03 4.2555
THR 2048 6.50 0.8000 1.200 1e-03 3.6309
THR 2048 6.50 0.9000 1.200 1e-03 3.9432
THR 2048 6.50 0.9500 1.200 1e-03 4.0574
THR 2048 6.50 0.9800 1.200 1e-03 4.1488
THR 2048 6.50 0.9950 1.200 1e-03 4.2250
THR 2048 5.00 0.5000 1.200 1e-02 3.2148
THR 2048 5.00 0.5000 1.500 1e-02 3.2148
THR 2048 5.00 0.5000 2.000 1e-02 3.2148
